1213,25.1188643150958,31.6227766016838,39.8107170553497,50.1187233627272,63.0957344480193,79.4328234724282,100,125.892541179417,158.489319246111,199.526231496888,251.188643150958,316.227766016838,398.107170553497,501.187233627273,630.957344480194,794.328234724282,1000,1258.92541179417,1584.89319246111,1995.26231496888,2511.88643150958,3162.27766016838,3981.07170553498,5011.87233627273,6309.57344480194,7943.28234724283,10000,12589.2541179417,15848.9319246112,19952.6231496888,25118.8643150958
737333.998634259,64.9418563417495,83.5083768774651,86.9020144553038,90.275892260991,94.4063118962764,90.5304162014973,93.2566508945887,93.4719022364714,87.5232771737304,87.3558152516488,83.6592152278936,83.7769658554407,91.8522037129657,87.9339303689268,85.8632250317722,84.9216744861493,84.0533275306135,82.583961712809,81.1175347056928,78.3959241733823,76.4063136804156,76.0667205582127,75.7295753549961,75.7066122554264,74.3012980768587,73.5907121411724,72.4237165199168,71.5498969044068,70.3862389574533,70.2495703668237,66.8601002999672
737333.998640046,68.631298372294,83.3940182301197,88.5584901537424,88.5595222132314,97.1007537689974,90.2354826479538,92.4671428437327,94.351015826704,87.8562738165272,86.2346792178208,85.9275438169326,85.4634975018533,90.9388594518889,85.9670322032253,85.5156012480171,85.408405585499,83.5179034473775,82.6314455253686,81.5924066762939,79.2133585143471,77.42168472457,76.1665817720288,76.0610290865478,76.0359065863745,74.5002208272284,73.8861857444009,72.8105067045962,72.1246805009929,70.2201698745671,69.9010211814001,67.4722756257156
737333.998645833,63.1942525553592,85.1759035400744,90.6067381891336,89.9118456216155,94.6864262834733,89.9979098598812,92.8684463157567,93.4975969995394,86.4079029490201,88.9653870670628,84.8308379893293,84.5235903533149,91.3674014497528,86.6658171207779,85.3728869765202,84.851145003972,84.5458661240259,83.4994513015492,82.3485238103901,79.4700273794031,78.166738633647,77.5084911836531,77.2840174085764,76.4605093673339,76.4259805312999,75.0049567253485,73.4821200535851,73.017083358975,71.4881327966161,71.0331350453685,68.0207377786132
737333.99865162,60.3822504784715,81.7260845970945,85.7803978298591,90.3286438512672,96.4881480312317,90.718232994227,93.6647915553193,93.4119032088821,86.4644974171335,87.3599927896331,85.4426982702929,84.8764061105067,91.2984408328369,87.4799548634727,86.002329562124,85.736061175783,83.2860664023273,83.5032696971055,81.9550017782056,78.997820923215,76.7969975713801,76.0118346923009,75.6306179792739,75.4659278934259,74.4423366150042,73.0324114646435,72.5550185522336,71.6765286016761,70.6549582311514,69.4339376462518,66.5872214840568
737333.998657407,63.0962869510993,83.0637746961248,90.7621090823654,89.7461207875974,95.6753355017198,90.4981649407968,93.8616098040162,94.8721064021262,85.9841172799204,87.7768323583224,84.3488410245584,84.8852701602405,90.9883912971683,86.8973400294979,86.2690028689285,85.6722689001596,83.6921799861168,82.950659230042,81.0005782789896,78.6421274920913,77.1721369649558,76.3458663744286,75.5414081862724,74.2792866549476,73.9412890896513,72.9804570180527,72.3255421530847,71.0914706826667,69.7712053364047,69.4358001464504,66.5765291710816
737333.998663194,64.1937397716561,85.1229368612118,86.963886418952,91.3653579611025,96.9804851754652,91.2730065729731,93.6833024884528,95.1651701783616,87.3245172886644,88.9496395032811,82.2020066002975,85.301094801174,91.143769894079,87.086590535169,85.4582789525961,85.1969813485064,84.0248402793491,82.5232419694618,81.7108473103587,79.3244599887605,77.7464274081104,76.7311050228574,76.6663241053788,75.4535957115405,74.9647631062021,74.4899724752304,72.8520569931856,71.9158537139271,71.1837526331956,70.2423054573017,67.3801037266996
737333.998668981,65.1201074984791,81.5231074443434,90.999571371407,90.141442366594,94.2095645695379,90.5233459389397,93.5645317427131,94.1540493050885,87.5398134603668,88.2166553311324,84.2033831834493,84.811527955534,91.9822376650614,87.1940474149715,85.1549974989893,85.8945634389483,83.7324071719085,82.537929291954,80.8124093281813,79.8499896660294,77.4523165095695,76.4853344745876,76.4051248765845,75.7667233752967,74.7893049961708,74.1418863107971,73.0145126387708,72.6127063055883,70.72820346973,70.505974779443,67.5024960607054
737333.998674768,67.030952915291,84.5746326659054,87.1574647590015,88.7110601682097,96.0617727301462,90.3437535832404,93.8355807389226,93.4276061597347,86.0927908311366,88.1352594049759,85.6894264060843,84.8268483310655,92.2369811929036,86.3865991593064,85.6590188705579,84.830166819611,84.2292629057851,82.607910943957,81.4266243219483,79.0021706478508,76.7640950294097,75.7537445682803,74.7892407271223,74.2984415582199,74.03884506709,73.5312416905466,71.982803394266,70.7457427164907,69.7159045304513,69.0293252728435,67.0612912187735
737333.998680555,65.0715830223817,82.9460250187474,86.7823925514596,90.9387633573002,95.6789238765537,90.6600503411184,94.374915582503,93.5085662098829,87.5450576339689,87.324216443882,84.7279761943113,84.8714010514658,91.2983256836952,86.2101093445023,85.3379980033389,84.7425038659455,83.1921822159318,83.4019873685124,81.2040942728454,79.1234108877541,76.7391207316489,75.3103279023432,74.8623476158964,75.3546829845394,73.746260074819,72.5952118080078,71.4586591601759,70.9274392329093,69.8249368563245,69.1046611635003,66.4474194936324
737333.998686343,67.0388389803229,85.0583200824242,89.7672178929561,89.625347460738,96.110675518748,90.3055776104977,93.350713778335,93.9826769667045,87.7004407239567,88.8714869707109,85.5244922348695,84.2074830342808,90.9543818481206,86.9118552328255,86.1447405738226,85.5217146748661,83.9294019007212,82.9036465213417,81.3073232742777,79.2936193724182,77.6087056828246,77.3565909317842,76.9726173889645,76.8480946760627,75.6508041104691,74.8215777487889,73.132434471555,72.3236902600218,71.4942386328075,70.8637157651515,68.0512583427434
737333.99869213,65.8741131663543,84.1022163109332,87.7641318533673,91.7746176700818,96.3503390390108,88.4310313151011,93.1257947007079,94.9646842219224,89.6257173594187,88.9001130448745,86.5030882230971,85.281383123406,91.8308719314426,86.3531659105205,85.7259480806423,85.2534934279311,83.2464608440918,82.6847189454997,81.3547378588024,79.6057931806592,78.2874878791245,76.6832607369247,75.6487606147292,75.077850620457,74.7684452965081,73.7995622743985,72.5414012316839,72.2311700166433,70.5756951679136,69.9354494678985,67.2799784369199
737333.998697917,69.1858957742788,83.6989613607113,87.9461355056831,89.3507970016756,94.9511235387043,90.0074651260377,94.2921266504451,94.467250338397,86.3399277183363,88.0161224114091,84.9652865746638,84.0556333989929,91.3088640440265,85.6931495306593,85.1748643338171,85.1890435247951,84.2803632397894,82.6131779009722,81.5002457009481,79.0312379519862,77.3972018345434,76.319892029468,75.4649547313462,74.892978113649,74.4575043977533,73.3644699215476,72.3464105267471,71.5857301176319,70.1630644152334,69.3523404061586,66.4209049433119
737333.998703704,61.6845127160056,82.4686420348837,87.7734421185128,90.9012370552001,97.0091427224744,89.9110941923337,93.1480649220486,93.7717083872137,87.4880978617278,88.2758358373125,85.1304228332465,85.3443514125201,91.9073820711881,86.0453808477497,85.7446234715973,85.2984381191927,84.1020098818714,82.7564468410513,82.0356171610838,78.9287120567144,77.7472069825271,76.3043427776294,75.8526537895264,75.207250955224,74.0549571908716,73.750625069326,71.990817265179,72.8149963102535,70.6470294639321,69.829868447093,66.6357644870858
737333.998709491,64.1785608154654,82.9488096589028,89.1613064784261,88.7781695183346,95.7031426316987,89.4519931143355,93.6650148730162,94.719300642826,86.4805602253414,88.7774763412256,84.098417044906,85.1936934375909,90.9237340339605,87.5692335035897,85.2284572334199,85.2721522586074,83.9923491147054,82.7041209956413,82.0594918768672,79.8538389211398,77.2850887099168,77.0999459551168,76.810019311032,76.6289630438031,74.8279539298833,74.8251367730493,73.6530895759976,72.5645238665266,71.4084978147907,70.2753524387551,68.590384315336
737333.998715278,62.4358433585797,83.4573864833007,89.4633531980254,89.123894988128,96.1388073853887,88.9317648907426,92.2890042760196,94.1928776287668,86.8824662816071,88.6602534492233,84.2333170716559,85.7356024212973,91.1887361856538,87.5523723235602,85.150060929338,84.081894789814,84.0710234784913,83.0660509025604,81.634538458596,79.2681248205034,76.4309244751249,76.3431914524643,75.5306172693639,75.4275514411537,74.2584524574493,73.5033853732282,72.1201600531763,71.5178977187777,70.4464832541738,69.1795277029762,66.9160932862088
737333.998721065,65.8769337531864,81.4352320569358,85.2188293838187,89.7953902800978,94.4001374562365,90.5628150067625,94.3228672202658,95.3862574681271,88.9494437048914,88.2148983208304,84.7598137119355,85.0688993563551,91.7701361645129,86.94078770304,84.9918559616064,85.3974956490742,84.0750142617733,82.8812517564021,81.8719069937413,78.9098063237674,76.7244765693652,75.9596148554105,75.1818745449567,74.9501522683736,73.7912517131262,73.5042110807268,72.4975727135909,72.0051511030619,70.4117734017858,70.0697475748777,67.1152184648419
737333.998726852,62.7406508215958,84.3994063885668,89.2910431974533,89.222388107398,96.9382688328126,90.516502903928,93.3100189948022,94.5863368793518,87.9060231081431,88.4219258623415,84.458258836719,84.630872010514,91.4591882325481,86.6740716222151,86.1296028229337,85.10823971217,84.0690330064446,82.6045700277832,81.297723484023,78.9941652755364,78.0129788777753,76.1191005880568,76.3605641109211,76.3578907957949,75.1617355521571,74.6714890387588,72.7459110570598,72.3650876504056,70.9023102767638,70.4539673092674,68.069052351007
